session_id,user_id,device,session_date,total_events,total_value,pages_viewed,session_duration_seconds,had_purchase,had_signup,had_upgrade
U001028_S0001,U001028,desktop,2025-10-29,1,0.0,1,11,False,False,False
U001028_S0002,U001028,desktop,2025-11-13,3,0.0,3,31,False,False,False
U001028_S0003,U001028,desktop,2025-11-16,1,0.0,1,31,False,False,False
U001028_S0004,U001028,desktop,2025-12-03,3,0.0,3,61,False,False,False
U001028_S0005,U001028,desktop,2025-12-23,2,0.0,2,30,False,False,False
U001029_S0001,U001029,mobile,2025-10-27,1,0.0,1,16,False,False,False
U001029_S0002,U001029,mobile,2025-10-30,8,0.0,6,64,False,False,False
U001029_S0003,U001029,desktop,2025-11-01,7,0.3,5,20,False,False,False
U001029_S0004,U001029,mobile,2025-11-10,2,0.0,2,26,False,False,False
U001029_S0005,U001029,mobile,2025-11-11,4,0.3,4,143,False,False,False
U001029_S0006,U001029,mobile,2025-11-12,2,0.0,2,8,False,False,False
U001029_S0007,U001029,mobile,2025-11-18,1,0.0,1,60,False,False,False
U001029_S0008,U001029,tablet,2025-11-25,10,0.3,9,168,False,True,False
U001029_S0009,U001029,mobile,2025-12-06,3,0.0,3,160,False,False,False
U001029_S0010,U001029,mobile,2025-12-06,1,0.0,1,3,False,False,False
U001029_S0011,U001029,tablet,2025-12-10,7,0.0,6,419,False,False,False
U001029_S0012,U001029,mobile,2025-12-13,2,0.0,2,54,False,False,False
U001029_S0013,U001029,mobile,2025-12-20,5,0.0,4,66,False,False,False
U001029_S0014,U001029,mobile,2025-12-26,2,0.0,2,22,False,False,False
U001029_S0015,U001029,mobile,2025-12-29,2,0.0,2,43,False,False,False
U001031_S0001,U001031,mobile,2025-10-19,4,0.0,4,50,False,False,False
U001031_S0002,U001031,tablet,2025-11-03,3,0.0,3,123,False,False,False
U001031_S0003,U001031,mobile,2025-11-28,4,0.0,3,57,False,False,False
U001031_S0004,U001031,mobile,2025-12-02,1,0.0,1,40,False,False,False
U001032_S0001,U001032,tablet,2025-11-09,14,0.0,10,738,False,False,False
U001032_S0002,U001032,tablet,2025-11-28,7,0.0,6,120,False,False,False
U001032_S0003,U001032,mobile,2025-12-14,1,0.0,1,86,False,False,False
U001032_S0004,U001032,mobile,2025-12-15,3,0.0,3,12,False,False,False
U001032_S0005,U001032,mobile,2025-12-25,1,0.0,1,114,False,False,False
U001032_S0006,U001032,mobile,2025-12-27,2,0.0,2,17,False,False,False
U001033_S0001,U001033,tablet,2025-10-14,5,0.0,4,139,False,False,False
U001033_S0002,U001033,mobile,2025-10-15,3,0.0,3,9,False,False,False
U001033_S0003,U001033,mobile,2025-11-17,4,0.0,4,188,False,False,False
U001033_S0004,U001033,tablet,2025-11-18,4,0.0,2,224,False,False,False
U001033_S0005,U001033,mobile,2025-12-24,2,0.0,2,8,False,False,False
U001034_S0001,U001034,mobile,2025-11-21,1,0.0,1,45,False,False,False
U001034_S0002,U001034,mobile,2025-11-28,9,0.0,6,432,False,False,False
U001034_S0003,U001034,mobile,2025-11-30,1,0.0,1,31,False,False,False
U001034_S0004,U001034,mobile,2025-12-12,1,0.0,1,8,False,False,False
U001034_S0005,U001034,tablet,2025-12-12,1,0.0,1,89,False,False,False
U001034_S0006,U001034,mobile,2025-12-14,5,-0.2,4,161,False,False,False
U001034_S0007,U001034,mobile,2025-12-21,15,0.0,9,567,False,False,False
U001035_S0001,U001035,mobile,2025-11-13,4,0.0,4,21,False,False,False
U001035_S0002,U001035,mobile,2025-12-05,7,40.05,6,286,True,False,False
U001035_S0003,U001035,mobile,2025-12-11,2,0.0,2,4,False,False,False
U001035_S0004,U001035,mobile,2025-12-13,2,0.0,2,16,False,False,False
U001035_S0005,U001035,tablet,2025-12-15,6,0.0,5,245,False,False,False
U001035_S0006,U001035,mobile,2025-12-19,13,0.5,8,722,False,True,False
U001035_S0007,U001035,mobile,2025-12-26,1,0.0,1,2,False,False,False
U001036_S0001,U001036,mobile,2025-12-05,5,0.0,5,107,False,False,False
U001036_S0002,U001036,mobile,2025-12-12,1,0.0,1,9,False,False,False
U001037_S0001,U001037,desktop,2025-10-14,5,0.0,3,171,False,False,False
U001037_S0002,U001037,desktop,2025-10-15,6,0.0,6,391,False,False,False
U001037_S0003,U001037,desktop,2025-10-16,1,0.0,1,26,False,False,False
U001037_S0004,U001037,desktop,2025-11-14,1,0.0,1,142,False,False,False
U001039_S0001,U001039,mobile,2025-10-29,5,-0.2,5,70,False,False,False
U001039_S0002,U001039,mobile,2025-12-22,2,0.0,2,38,False,False,False
U001041_S0001,U001041,mobile,2025-11-22,1,0.0,1,23,False,False,False
U001041_S0002,U001041,mobile,2025-11-22,2,0.0,2,57,False,False,False
U001041_S0003,U001041,desktop,2025-12-17,3,0.0,2,43,False,False,False
U001041_S0004,U001041,tablet,2025-12-22,1,0.0,1,23,False,False,False
U001042_S0001,U001042,mobile,2025-10-23,3,0.0,3,365,False,False,False
U001042_S0002,U001042,mobile,2025-10-23,1,0.0,1,52,False,False,False
U001042_S0003,U001042,desktop,2025-10-25,3,0.0,3,39,False,False,False
U001042_S0004,U001042,mobile,2025-10-26,2,0.0,1,53,False,False,False
U001042_S0005,U001042,tablet,2025-11-03,9,0.0,7,290,False,False,False
U001042_S0006,U001042,tablet,2025-11-05,1,0.0,1,14,False,False,False
U001042_S0007,U001042,mobile,2025-11-09,4,0.0,4,603,False,False,False
U001042_S0008,U001042,desktop,2025-11-11,2,0.0,1,223,False,False,False
U001042_S0009,U001042,tablet,2025-11-19,7,0.0,7,41,False,False,False
U001042_S0010,U001042,mobile,2025-11-19,7,0.0,6,622,False,False,False
U001042_S0011,U001042,mobile,2025-11-22,4,0.0,4,111,False,False,False
U001042_S0012,U001042,mobile,2025-11-29,7,0.0,6,31,False,False,False
U001042_S0013,U001042,mobile,2025-12-04,6,0.0,6,81,False,False,False
U001042_S0014,U001042,mobile,2025-12-06,1,0.0,1,14,False,False,False
U001042_S0015,U001042,tablet,2025-12-06,3,0.0,3,66,False,False,False
U001042_S0016,U001042,mobile,2025-12-08,1,0.0,1,9,False,False,False
U001042_S0017,U001042,mobile,2025-12-13,5,0.0,5,60,False,False,False
U001042_S0018,U001042,mobile,2025-12-29,2,0.0,2,8,False,False,False
U001043_S0001,U001043,tablet,2025-10-12,3,-0.2,3,134,False,False,False
U001043_S0002,U001043,tablet,2025-11-22,6,0.0,6,47,False,False,False
U001043_S0003,U001043,desktop,2025-12-02,2,0.0,2,67,False,False,False
U001044_S0001,U001044,desktop,2025-10-11,21,0.0,11,46,False,False,False
U001044_S0002,U001044,desktop,2025-10-19,1,0.0,1,26,False,False,False
U001044_S0003,U001044,desktop,2025-11-26,1,0.0,1,28,False,False,False
U001044_S0004,U001044,desktop,2025-11-26,4,0.5,4,453,False,True,False
U001044_S0005,U001044,tablet,2025-12-02,14,0.0,8,53,False,False,False
U001044_S0006,U001044,mobile,2025-12-30,12,0.0,7,142,False,False,False
U001045_S0001,U001045,desktop,2025-11-02,2,0.0,2,2,False,False,False
U001045_S0002,U001045,tablet,2025-11-13,2,0.0,2,21,False,False,False
U001045_S0003,U001045,desktop,2025-11-14,1,0.0,1,9,False,False,False
U001045_S0004,U001045,desktop,2025-12-02,4,0.0,4,139,False,False,False
U001045_S0005,U001045,desktop,2025-12-06,3,0.0,3,226,False,False,False
U001045_S0006,U001045,desktop,2025-12-11,2,0.0,2,42,False,False,False
U001046_S0001,U001046,desktop,2025-10-12,11,0.0,7,990,False,False,False
U001046_S0002,U001046,desktop,2025-10-17,3,0.0,3,215,False,False,False
U001046_S0003,U001046,desktop,2025-10-28,1,0.0,1,50,False,False,False
U001046_S0004,U001046,desktop,2025-11-10,7,0.0,5,310,False,False,False
U001046_S0005,U001046,desktop,2025-11-28,3,0.0,3,8,False,False,False
U001046_S0006,U001046,desktop,2025-12-05,6,0.0,6,78,False,False,False
U001046_S0007,U001046,desktop,2025-12-13,2,0.0,2,17,False,False,False
U001047_S0001,U001047,mobile,2025-11-01,1,0.0,1,3,False,False,False
U001049_S0001,U001049,mobile,2025-10-17,1,0.0,1,1,False,False,False
U001049_S0002,U001049,mobile,2025-10-23,2,0.0,2,58,False,False,False
U001049_S0003,U001049,mobile,2025-12-11,1,0.0,1,17,False,False,False
U001049_S0004,U001049,mobile,2025-12-14,4,0.0,4,312,False,False,False
U001050_S0001,U001050,desktop,2025-12-17,2,0.0,2,77,False,False,False
U001050_S0002,U001050,desktop,2025-12-19,3,0.0,3,5,False,False,False
U001051_S0001,U001051,mobile,2025-11-11,1,0.0,1,10,False,False,False
U001051_S0002,U001051,desktop,2025-11-28,3,0.0,3,63,False,False,False
U001052_S0001,U001052,tablet,2025-12-05,8,0.0,5,548,False,False,False
U001052_S0002,U001052,tablet,2025-12-08,2,0.0,2,23,False,False,False
U001053_S0001,U001053,mobile,2025-10-25,2,0.0,2,50,False,False,False
U001053_S0002,U001053,desktop,2025-10-27,11,0.0,8,257,False,False,False
U001053_S0003,U001053,desktop,2025-11-11,10,0.0,7,77,False,False,False
U001054_S0001,U001054,mobile,2025-11-27,2,0.0,2,17,False,False,False
U001054_S0002,U001054,mobile,2025-12-16,7,0.0,5,66,False,False,False
U001054_S0003,U001054,mobile,2025-12-19,1,0.0,1,2,False,False,False
U001055_S0001,U001055,desktop,2025-12-23,1,0.0,1,18,False,False,False
U001057_S0001,U001057,tablet,2025-10-16,4,0.0,4,27,False,False,False
U001057_S0002,U001057,desktop,2025-10-22,10,0.0,8,220,False,False,False
U001057_S0003,U001057,desktop,2025-11-07,2,0.0,2,42,False,False,False
U001057_S0004,U001057,tablet,2025-11-08,1,0.0,1,9,False,False,False
U001057_S0005,U001057,desktop,2025-11-11,3,0.0,3,2,False,False,False
U001057_S0006,U001057,desktop,2025-11-12,1,0.0,1,46,False,False,False
U001057_S0007,U001057,desktop,2025-11-18,4,0.0,4,56,False,False,False
U001057_S0008,U001057,desktop,2025-11-20,2,0.0,2,199,False,False,False
U001057_S0009,U001057,desktop,2025-11-25,2,0.0,2,319,False,False,False
U001057_S0010,U001057,desktop,2025-11-29,1,0.0,1,18,False,False,False
U001057_S0011,U001057,tablet,2025-11-29,4,0.0,4,11,False,False,False
U001057_S0012,U001057,desktop,2025-12-06,1,0.0,1,5,False,False,False
U001057_S0013,U001057,desktop,2025-12-09,1,0.0,1,8,False,False,False
U001057_S0014,U001057,desktop,2025-12-15,2,0.0,2,192,False,False,False
U001057_S0015,U001057,desktop,2025-12-15,1,0.0,1,21,False,False,False
U001057_S0016,U001057,desktop,2025-12-19,1,0.0,1,19,False,False,False
U001057_S0017,U001057,desktop,2025-12-24,1,0.0,1,1,False,False,False
U001057_S0018,U001057,mobile,2025-12-26,5,0.5,2,139,False,True,False
U001057_S0019,U001057,desktop,2025-12-30,3,0.0,3,110,False,False,False
U001058_S0001,U001058,desktop,2025-12-30,1,0.0,1,53,False,False,False
U001059_S0001,U001059,mobile,2025-11-16,1,0.0,1,21,False,False,False
U001059_S0002,U001059,mobile,2025-12-06,8,0.0,7,7,False,False,False
U001061_S0001,U001061,mobile,2025-11-04,1,0.0,1,0,False,False,False
U001061_S0002,U001061,tablet,2025-11-09,2,0.0,2,48,False,False,False
U001062_S0001,U001062,tablet,2025-10-15,6,0.0,5,157,False,False,False
U001062_S0002,U001062,desktop,2025-11-11,3,0.0,3,23,False,False,False
U001062_S0003,U001062,tablet,2025-11-23,1,0.0,1,55,False,False,False
U001062_S0004,U001062,tablet,2025-11-30,1,0.0,1,17,False,False,False
U001062_S0005,U001062,desktop,2025-12-18,2,0.0,2,27,False,False,False
U001063_S0001,U001063,mobile,2025-10-17,8,0.0,6,27,False,False,False
U001063_S0002,U001063,mobile,2025-10-24,1,0.0,1,66,False,False,False
U001063_S0003,U001063,mobile,2025-10-28,1,0.0,1,5,False,False,False
U001063_S0004,U001063,tablet,2025-11-09,3,0.0,3,8,False,False,False
U001063_S0005,U001063,mobile,2025-11-12,1,0.0,1,16,False,False,False
U001063_S0006,U001063,mobile,2025-11-17,2,0.0,2,77,False,False,False
U001063_S0007,U001063,desktop,2025-12-06,1,0.0,1,28,False,False,False
U001063_S0008,U001063,mobile,2025-12-23,2,0.0,2,51,False,False,False
U001064_S0001,U001064,mobile,2025-11-09,1,0.0,1,14,False,False,False
U001064_S0002,U001064,mobile,2025-12-06,1,0.0,1,122,False,False,False
U001064_S0003,U001064,mobile,2025-12-22,7,0.0,7,29,False,False,False
U001064_S0004,U001064,mobile,2025-12-25,11,0.0,7,127,False,False,False
U001066_S0001,U001066,mobile,2025-12-15,7,0.0,4,238,False,False,False
U001067_S0001,U001067,mobile,2025-10-25,4,0.0,3,24,False,False,False
U001067_S0002,U001067,desktop,2025-11-01,1,0.0,1,8,False,False,False
U001067_S0003,U001067,desktop,2025-11-13,2,0.0,2,11,False,False,False
U001067_S0004,U001067,desktop,2025-11-14,1,0.0,1,30,False,False,False
U001067_S0005,U001067,desktop,2025-11-19,1,0.0,1,1,False,False,False
U001067_S0006,U001067,desktop,2025-11-20,1,0.0,1,22,False,False,False
U001067_S0007,U001067,desktop,2025-12-02,3,0.0,3,19,False,False,False
U001068_S0001,U001068,mobile,2025-10-23,12,0.5,9,104,False,True,False
U001068_S0002,U001068,mobile,2025-11-10,3,0.0,3,32,False,False,False
U001068_S0003,U001068,mobile,2025-11-17,12,0.0,8,191,False,False,False
U001068_S0004,U001068,mobile,2025-12-08,2,0.0,2,25,False,False,False
U001069_S0001,U001069,tablet,2025-10-26,5,0.0,4,1,False,False,False
U001069_S0002,U001069,mobile,2025-11-19,1,0.0,1,23,False,False,False
U001069_S0003,U001069,mobile,2025-12-27,1,0.0,1,62,False,False,False
U001069_S0004,U001069,mobile,2025-12-30,6,0.0,4,106,False,False,False
U001070_S0001,U001070,mobile,2025-12-07,1,0.0,1,20,False,False,False
U001071_S0001,U001071,mobile,2025-11-25,8,0.0,6,1132,False,False,False
U001071_S0002,U001071,desktop,2025-12-01,7,0.5,6,59,False,True,False
U001071_S0003,U001071,mobile,2025-12-11,9,0.0,7,93,False,False,False
U001071_S0004,U001071,mobile,2025-12-21,2,0.0,2,1,False,False,False
U001071_S0005,U001071,mobile,2025-12-27,7,0.5,5,222,False,True,False
U001072_S0001,U001072,mobile,2025-10-23,2,0.0,2,90,False,False,False
U001072_S0002,U001072,mobile,2025-11-09,2,0.0,2,93,False,False,False
U001072_S0003,U001072,mobile,2025-11-19,1,0.0,1,19,False,False,False
U001072_S0004,U001072,mobile,2025-11-27,2,0.0,2,2,False,False,False
U001072_S0005,U001072,mobile,2025-12-01,1,0.0,1,37,False,False,False
U001072_S0006,U001072,tablet,2025-12-17,1,0.0,1,116,False,False,False
U001072_S0007,U001072,mobile,2025-12-19,3,0.0,3,74,False,False,False
U001074_S0001,U001074,mobile,2025-10-25,4,0.3,4,182,False,False,False
U001074_S0002,U001074,mobile,2025-10-29,3,0.0,3,38,False,False,False
U001074_S0003,U001074,tablet,2025-12-09,5,0.0,4,45,False,False,False
U001075_S0001,U001075,tablet,2025-11-25,13,0.0,10,147,False,False,False
U001075_S0002,U001075,desktop,2025-11-27,4,0.0,3,330,False,False,False
U001075_S0003,U001075,tablet,2025-12-01,2,0.0,2,73,False,False,False
U001078_S0001,U001078,desktop,2025-12-30,2,0.0,2,78,False,False,False
U001079_S0001,U001079,desktop,2025-10-19,3,0.0,3,20,False,False,False
U001079_S0002,U001079,mobile,2025-10-26,3,0.0,2,232,False,False,False
U001079_S0003,U001079,mobile,2025-10-29,2,0.0,2,197,False,False,False
U001079_S0004,U001079,mobile,2025-12-08,1,0.0,1,21,False,False,False
U001079_S0005,U001079,desktop,2025-12-15,1,0.0,1,24,False,False,False
U001079_S0006,U001079,mobile,2025-12-30,1,0.0,1,133,False,False,False
U001080_S0001,U001080,mobile,2025-11-23,7,0.0,5,590,False,False,False
U001080_S0002,U001080,mobile,2025-11-29,2,0.0,1,47,False,False,False
U001080_S0003,U001080,mobile,2025-12-06,2,0.0,2,80,False,False,False
U001080_S0004,U001080,desktop,2025-12-07,3,0.0,2,11,False,False,False
U001080_S0005,U001080,mobile,2025-12-08,8,0.0,5,151,False,False,False
U001080_S0006,U001080,mobile,2025-12-11,14,0.0,7,62,False,False,False
U001080_S0007,U001080,mobile,2025-12-20,3,0.0,3,53,False,False,False
U001080_S0008,U001080,mobile,2025-12-25,1,0.0,1,33,False,False,False
U001080_S0009,U001080,tablet,2025-12-26,2,0.5,2,123,False,True,False
U001080_S0010,U001080,mobile,2025-12-29,6,0.0,4,967,False,False,False
U001081_S0001,U001081,mobile,2025-11-05,7,0.5,5,40,False,True,False
U001081_S0002,U001081,mobile,2025-11-19,4,0.0,3,182,False,False,False
U001081_S0003,U001081,mobile,2025-12-07,2,0.0,2,52,False,False,False
U001082_S0001,U001082,mobile,2025-10-28,2,0.0,2,9,False,False,False
U001082_S0002,U001082,mobile,2025-11-02,1,0.0,1,19,False,False,False
U001082_S0003,U001082,mobile,2025-11-07,2,0.0,2,55,False,False,False
U001082_S0004,U001082,mobile,2025-11-10,5,0.0,5,23,False,False,False
U001082_S0005,U001082,mobile,2025-11-22,6,348.0,4,85,False,False,True
U001082_S0006,U001082,mobile,2025-11-22,2,0.0,2,117,False,False,False
U001082_S0007,U001082,mobile,2025-12-04,15,0.5,10,206,False,True,False
U001082_S0008,U001082,mobile,2025-12-06,3,0.0,3,42,False,False,False
U001082_S0009,U001082,mobile,2025-12-29,16,0.0,11,1375,False,False,False
U001083_S0001,U001083,mobile,2025-11-08,3,0.0,3,161,False,False,False
U001083_S0002,U001083,desktop,2025-11-29,7,0.0,5,32,False,False,False
U001084_S0001,U001084,desktop,2025-11-15,5,0.0,5,323,False,False,False
U001084_S0002,U001084,desktop,2025-12-16,4,0.0,3,5,False,False,False
U001085_S0001,U001085,mobile,2025-11-20,3,-0.2,2,256,False,False,False
U001085_S0002,U001085,mobile,2025-12-24,2,0.0,2,29,False,False,False
U001086_S0001,U001086,desktop,2025-11-29,2,0.0,2,10,False,False,False
U001087_S0001,U001087,tablet,2025-10-06,1,0.0,1,1,False,False,False
U001087_S0002,U001087,mobile,2025-10-29,8,0.0,6,686,False,False,False
U001087_S0003,U001087,mobile,2025-12-02,4,0.0,3,352,False,False,False
U001087_S0004,U001087,mobile,2025-12-08,1,0.0,1,26,False,False,False
U001087_S0005,U001087,mobile,2025-12-18,1,0.0,1,25,False,False,False
U001088_S0001,U001088,mobile,2025-10-18,1,0.0,1,51,False,False,False
U001088_S0002,U001088,mobile,2025-10-27,1,0.0,1,10,False,False,False
U001088_S0003,U001088,mobile,2025-11-08,4,0.0,4,89,False,False,False
U001088_S0004,U001088,mobile,2025-11-17,2,0.0,2,17,False,False,False
U001088_S0005,U001088,tablet,2025-12-21,1,0.0,1,5,False,False,False
U001089_S0001,U001089,mobile,2025-10-17,9,0.0,5,299,False,False,False
U001089_S0002,U001089,mobile,2025-11-01,2,0.0,2,46,False,False,False
U001089_S0003,U001089,desktop,2025-11-08,1,0.0,1,112,False,False,False
U001089_S0004,U001089,desktop,2025-11-17,3,0.0,3,9,False,False,False
U001089_S0005,U001089,desktop,2025-11-18,1,0.0,1,16,False,False,False
U001089_S0006,U001089,tablet,2025-11-18,2,0.0,2,46,False,False,False
U001089_S0007,U001089,desktop,2025-11-25,11,0.0,10,70,False,False,False
U001089_S0008,U001089,desktop,2025-12-18,5,0.0,5,117,False,False,False
U001090_S0001,U001090,desktop,2025-11-19,1,0.0,1,6,False,False,False
U001090_S0002,U001090,mobile,2025-12-17,5,0.0,5,302,False,False,False
U001091_S0001,U001091,mobile,2025-12-24,10,0.0,8,2,False,False,False
U001092_S0001,U001092,desktop,2025-12-05,3,-0.2,3,111,False,False,False
U001092_S0002,U001092,desktop,2025-12-14,2,0.0,2,219,False,False,False
U001093_S0001,U001093,tablet,2025-11-03,7,0.0,6,109,False,False,False
U001093_S0002,U001093,desktop,2025-11-23,7,0.0,6,157,False,False,False
U001094_S0001,U001094,mobile,2025-10-21,1,0.0,1,58,False,False,False
U001094_S0002,U001094,desktop,2025-12-29,1,0.0,1,26,False,False,False
U001096_S0001,U001096,desktop,2025-11-05,2,0.0,2,17,False,False,False
U001096_S0002,U001096,desktop,2025-12-11,4,0.0,3,76,False,False,False
U001096_S0003,U001096,desktop,2025-12-11,1,0.0,1,64,False,False,False
U001096_S0004,U001096,tablet,2025-12-18,3,0.0,2,137,False,False,False
U001097_S0001,U001097,tablet,2025-11-23,5,0.0,5,372,False,False,False
U001097_S0002,U001097,mobile,2025-12-20,2,0.0,2,16,False,False,False
U001098_S0001,U001098,desktop,2025-11-24,1,0.0,1,4,False,False,False
U001098_S0002,U001098,desktop,2025-12-07,3,0.0,3,52,False,False,False
U001098_S0003,U001098,desktop,2025-12-11,1,0.0,1,105,False,False,False
U001098_S0004,U001098,desktop,2025-12-25,4,0.0,3,27,False,False,False
U001100_S0001,U001100,tablet,2025-12-19,5,0.0,5,480,False,False,False
U001101_S0001,U001101,mobile,2025-11-27,3,0.0,3,17,False,False,False
U001103_S0001,U001103,mobile,2025-11-01,2,0.0,2,8,False,False,False
U001103_S0002,U001103,desktop,2025-11-03,4,0.3,3,115,False,False,False
U001103_S0003,U001103,mobile,2025-12-22,5,0.0,3,60,False,False,False
U001104_S0001,U001104,mobile,2025-10-30,3,0.0,3,21,False,False,False
U001104_S0002,U001104,mobile,2025-11-29,3,0.0,3,239,False,False,False
U001104_S0003,U001104,mobile,2025-12-23,10,0.0,9,431,False,False,False
U001105_S0001,U001105,desktop,2025-12-01,10,0.0,8,138,False,False,False
U001105_S0002,U001105,desktop,2025-12-27,3,0.0,2,103,False,False,False
U001105_S0003,U001105,desktop,2025-12-30,2,0.0,2,29,False,False,False
U001106_S0001,U001106,desktop,2025-10-11,14,0.5,8,318,False,True,False
U001106_S0002,U001106,tablet,2025-10-17,2,0.0,2,11,False,False,False
U001106_S0003,U001106,tablet,2025-10-17,1,0.0,1,37,False,False,False
U001106_S0004,U001106,tablet,2025-10-25,5,0.0,5,112,False,False,False
U001106_S0005,U001106,tablet,2025-11-14,8,0.0,5,688,False,False,False
U001106_S0006,U001106,tablet,2025-11-19,1,0.0,1,3,False,False,False
U001106_S0007,U001106,desktop,2025-11-23,1,0.0,1,25,False,False,False
U001106_S0008,U001106,tablet,2025-11-26,12,0.0,8,728,False,False,False
U001106_S0009,U001106,tablet,2025-11-30,4,0.0,3,57,False,False,False
U001106_S0010,U001106,tablet,2025-12-09,4,0.0,4,81,False,False,False
U001106_S0011,U001106,mobile,2025-12-18,6,0.0,5,99,False,False,False
