user_id,signup_date,acquisition_channel,primary_device,country,plan,quality_score,age_group
U003419,2025-10-22,paid_social,mobile,MX,starter,0.252,18-24
U003420,2025-10-21,paid_search,mobile,US,pro,0.596,35-44
U003421,2025-11-09,paid_social,mobile,FR,starter,0.251,45-54
U003422,2025-10-10,paid_search,desktop,UK,free,0.338,35-44
U003423,2025-10-25,direct,mobile,IN,free,0.185,25-34
U003424,2025-10-06,direct,mobile,MX,pro,0.602,18-24
U003425,2025-10-20,direct,desktop,IN,free,0.212,18-24
U003426,2025-10-24,referral,mobile,US,starter,0.03,35-44
U003427,2025-11-04,email,desktop,US,free,0.119,45-54
U003428,2025-12-05,direct,mobile,FR,starter,0.41,45-54
U003429,2025-11-17,organic,mobile,FR,free,0.379,35-44
U003430,2025-11-22,direct,mobile,US,free,0.034,35-44
U003431,2025-10-26,organic,mobile,IN,starter,0.37,18-24
U003432,2025-10-09,direct,mobile,FR,free,0.109,35-44
U003433,2025-11-03,direct,mobile,US,starter,0.142,55+
U003434,2025-10-05,referral,desktop,US,free,0.02,18-24
U003435,2025-10-22,paid_search,mobile,DE,free,0.222,25-34
U003436,2025-11-07,paid_search,mobile,CA,free,0.232,25-34
U003437,2025-10-19,referral,mobile,US,free,0.07,45-54
U003438,2025-10-17,paid_social,mobile,US,free,0.298,45-54
U003439,2025-10-28,paid_search,mobile,DE,free,0.345,25-34
U003440,2025-10-25,paid_search,mobile,US,free,0.203,35-44
U003441,2025-11-04,paid_social,mobile,US,pro,0.468,25-34
U003442,2025-10-06,paid_search,mobile,US,free,0.11,25-34
U003443,2025-10-05,direct,mobile,FR,free,0.137,35-44
U003444,2025-10-02,organic,mobile,US,pro,0.361,35-44
U003445,2025-10-21,paid_search,mobile,DE,free,0.201,25-34
U003446,2025-10-24,paid_social,mobile,UK,free,0.266,35-44
U003447,2025-11-21,paid_search,mobile,IN,free,0.095,55+
U003448,2025-10-11,direct,mobile,CA,free,0.077,25-34
U003449,2025-11-04,direct,mobile,CA,enterprise,0.594,45-54
U003450,2025-10-07,paid_social,mobile,US,starter,0.083,25-34
U003451,2025-10-14,paid_search,mobile,MX,free,0.117,45-54
U003452,2025-10-01,direct,mobile,US,free,0.387,18-24
U003453,2025-10-14,paid_social,desktop,UK,free,0.399,18-24
U003454,2025-11-04,direct,desktop,US,free,0.247,25-34
U003455,2025-12-29,direct,mobile,US,starter,0.478,18-24
U003456,2025-10-26,organic,desktop,BR,pro,0.36,25-34
U003457,2025-10-19,paid_search,mobile,UK,free,0.234,45-54
U003458,2025-10-02,direct,mobile,MX,free,0.146,55+
U003459,2025-10-11,email,mobile,IN,free,0.19,35-44
U003460,2025-11-02,referral,mobile,CA,starter,0.428,55+
U003461,2025-12-05,email,mobile,US,free,0.304,25-34
U003462,2025-10-06,referral,desktop,US,free,0.288,45-54
U003463,2025-10-17,direct,desktop,IN,pro,0.429,35-44
U003464,2025-12-26,organic,mobile,US,starter,0.314,35-44
U003465,2025-10-26,paid_search,mobile,US,starter,0.247,35-44
U003466,2025-10-10,organic,desktop,UK,free,0.145,25-34
U003467,2025-10-05,paid_social,desktop,US,free,0.243,25-34
U003468,2025-10-04,organic,desktop,US,free,0.14,35-44
U003469,2025-10-03,paid_social,mobile,US,free,0.052,25-34
U003470,2025-10-22,direct,tablet,DE,free,0.526,25-34
U003471,2025-10-03,paid_search,desktop,AU,free,0.192,18-24
U003472,2025-10-12,direct,desktop,US,starter,0.173,35-44
U003473,2025-12-29,organic,mobile,US,pro,0.466,25-34
U003474,2025-10-03,paid_search,mobile,US,free,0.107,45-54
U003475,2025-12-06,paid_search,mobile,DE,free,0.168,18-24
U003476,2025-10-22,email,mobile,US,free,0.253,25-34
U003477,2025-10-04,organic,mobile,CA,free,0.185,18-24
U003478,2025-11-06,paid_social,mobile,CA,starter,0.378,25-34
U003479,2025-11-12,direct,mobile,US,free,0.103,25-34
U003480,2025-11-08,email,mobile,DE,free,0.571,45-54
U003481,2025-12-29,referral,tablet,DE,starter,0.253,25-34
U003482,2025-10-01,paid_social,mobile,US,free,0.107,25-34
U003483,2025-10-15,organic,mobile,US,free,0.165,35-44
U003484,2025-12-14,direct,mobile,FR,free,0.07,25-34
U003485,2025-10-18,paid_social,desktop,BR,pro,0.068,18-24
U003486,2025-10-26,organic,mobile,DE,pro,0.349,45-54
U003487,2025-10-06,referral,tablet,DE,starter,0.576,45-54
U003488,2025-10-29,organic,desktop,US,free,0.299,35-44
U003489,2025-10-09,email,desktop,UK,free,0.222,45-54
U003490,2025-11-12,paid_social,desktop,UK,free,0.025,55+
U003491,2025-10-04,organic,mobile,US,starter,0.162,55+
U003492,2025-10-29,organic,mobile,AU,free,0.106,35-44
U003493,2025-10-08,email,desktop,BR,free,0.212,45-54
U003494,2025-10-23,paid_social,tablet,MX,free,0.191,55+
U003495,2025-10-03,paid_social,mobile,US,free,0.239,25-34
U003496,2025-12-03,organic,mobile,US,free,0.273,25-34
U003497,2025-10-29,email,desktop,US,pro,0.311,25-34
U003498,2025-10-08,paid_search,mobile,US,pro,0.375,35-44
U003499,2025-10-14,email,desktop,US,free,0.167,25-34
U003500,2025-11-30,paid_search,desktop,DE,pro,0.374,55+
U003501,2025-11-17,direct,mobile,US,free,0.188,35-44
U003502,2025-12-10,referral,desktop,CA,starter,0.187,35-44
U003503,2025-10-27,email,desktop,IN,free,0.236,35-44
U003504,2025-10-20,referral,mobile,CA,free,0.338,25-34
U003505,2025-11-20,email,desktop,US,starter,0.384,35-44
U003506,2025-11-01,paid_search,desktop,BR,starter,0.129,18-24
U003507,2025-10-10,direct,mobile,US,starter,0.281,35-44
U003508,2025-10-15,paid_search,desktop,FR,free,0.552,45-54
U003509,2025-10-24,paid_social,desktop,AU,starter,0.435,55+
U003510,2025-10-14,direct,desktop,CA,free,0.193,35-44
U003511,2025-11-09,organic,mobile,US,free,0.359,25-34
U003512,2025-12-29,paid_search,tablet,US,pro,0.44,25-34
U003513,2025-11-04,email,desktop,UK,free,0.342,25-34
U003514,2025-11-13,paid_search,mobile,DE,free,0.094,45-54
U003515,2025-10-17,paid_social,mobile,US,free,0.16,35-44
U003516,2025-11-04,organic,tablet,BR,free,0.442,35-44
U003517,2025-10-05,paid_social,mobile,UK,free,0.348,45-54
U003518,2025-10-22,direct,desktop,UK,pro,0.124,25-34
U003519,2025-12-14,organic,tablet,AU,starter,0.148,35-44
U003520,2025-10-24,direct,desktop,IN,starter,0.358,45-54
U003521,2025-10-12,paid_social,mobile,US,free,0.134,18-24
U003522,2025-11-29,referral,mobile,US,free,0.377,25-34
U003523,2025-11-03,direct,desktop,DE,starter,0.467,18-24
U003524,2025-11-02,paid_social,desktop,US,free,0.031,25-34
U003525,2025-11-09,email,desktop,DE,starter,0.505,18-24
U003526,2025-10-06,referral,desktop,AU,starter,0.42,35-44
U003527,2025-10-04,email,desktop,US,free,0.19,25-34
U003528,2025-11-13,paid_search,mobile,MX,pro,0.498,55+
U003529,2025-11-29,paid_social,mobile,UK,free,0.275,25-34
U003530,2025-10-01,referral,mobile,US,starter,0.199,25-34
U003531,2025-11-05,direct,mobile,IN,free,0.348,25-34
U003532,2025-10-18,email,desktop,CA,starter,0.306,35-44
U003533,2025-10-01,paid_search,desktop,UK,free,0.386,18-24
U003534,2025-10-08,email,mobile,CA,pro,0.162,55+
U003535,2025-10-16,organic,desktop,AU,free,0.022,45-54
U003536,2025-10-01,direct,mobile,US,starter,0.535,35-44
U003537,2025-10-19,paid_social,desktop,CA,free,0.251,25-34
U003538,2025-11-18,paid_search,desktop,US,starter,0.291,45-54
U003539,2025-10-13,paid_search,tablet,BR,free,0.339,45-54
U003540,2025-10-11,direct,tablet,IN,free,0.052,25-34
U003541,2025-10-29,email,desktop,DE,pro,0.459,18-24
U003542,2025-12-29,referral,desktop,JP,free,0.549,25-34
U003543,2025-11-14,paid_social,mobile,US,free,0.235,18-24
U003544,2025-10-13,email,desktop,JP,free,0.297,35-44
U003545,2025-11-03,organic,mobile,US,free,0.152,18-24
U003546,2025-10-06,organic,mobile,US,free,0.117,25-34
U003547,2025-10-28,referral,mobile,CA,starter,0.362,35-44
U003548,2025-11-06,email,desktop,US,free,0.155,25-34
U003549,2025-10-11,email,desktop,IN,starter,0.227,45-54
U003550,2025-11-08,paid_social,mobile,IN,starter,0.348,45-54
U003551,2025-12-07,paid_search,desktop,US,free,0.173,35-44
U003552,2025-11-01,paid_search,tablet,IN,starter,0.436,18-24
U003553,2025-12-01,paid_social,tablet,US,pro,0.309,35-44
U003554,2025-10-16,direct,mobile,UK,starter,0.494,35-44
U003555,2025-11-04,paid_search,desktop,UK,starter,0.374,25-34
U003556,2025-11-10,direct,mobile,US,starter,0.317,25-34
U003557,2025-11-02,paid_social,desktop,US,free,0.038,25-34
U003558,2025-10-03,organic,mobile,US,free,0.214,55+
U003559,2025-11-18,email,desktop,MX,free,0.121,55+
U003560,2025-10-25,email,mobile,JP,free,0.387,55+
U003561,2025-11-10,organic,mobile,UK,pro,0.384,35-44
U003562,2025-12-16,referral,mobile,AU,pro,0.364,35-44
U003563,2025-10-23,email,desktop,UK,free,0.236,35-44
U003564,2025-10-07,paid_social,mobile,US,enterprise,0.627,18-24
U003565,2025-12-06,email,mobile,UK,starter,0.123,45-54
U003566,2025-10-03,paid_search,mobile,MX,free,0.4,45-54
U003567,2025-10-19,referral,mobile,FR,free,0.209,25-34
U003568,2025-10-19,paid_search,mobile,UK,free,0.25,25-34
U003569,2025-12-29,organic,desktop,UK,free,0.089,25-34
U003570,2025-11-12,referral,mobile,FR,free,0.117,25-34
U003571,2025-10-15,paid_social,desktop,DE,free,0.346,25-34
U003572,2025-10-21,paid_search,mobile,US,free,0.255,25-34
U003573,2025-10-04,direct,desktop,FR,free,0.208,18-24
U003574,2025-10-05,paid_search,mobile,UK,starter,0.546,35-44
U003575,2025-10-01,paid_social,desktop,US,free,0.084,45-54
U003576,2025-10-13,paid_social,mobile,MX,free,0.238,25-34
U003577,2025-10-30,paid_social,desktop,US,free,0.434,35-44
U003578,2025-12-25,paid_search,mobile,US,starter,0.211,45-54
U003579,2025-10-24,paid_social,desktop,US,free,0.291,25-34
U003580,2025-10-20,referral,mobile,US,free,0.076,18-24
U003581,2025-10-08,referral,mobile,US,free,0.24,35-44
U003582,2025-10-03,organic,desktop,CA,starter,0.081,18-24
U003583,2025-12-29,organic,mobile,US,free,0.079,35-44
U003584,2025-10-01,paid_social,mobile,UK,free,0.174,18-24
U003585,2025-11-16,direct,mobile,BR,free,0.19,25-34
U003586,2025-10-06,email,mobile,CA,free,0.179,45-54
U003587,2025-10-14,paid_social,mobile,US,pro,0.707,45-54
U003588,2025-10-30,organic,desktop,BR,pro,0.622,55+
U003589,2025-10-07,paid_search,desktop,AU,starter,0.321,25-34
U003590,2025-10-16,email,mobile,US,free,0.075,45-54
U003591,2025-11-12,organic,desktop,DE,free,0.125,25-34
U003592,2025-10-16,referral,mobile,US,free,0.066,45-54
U003593,2025-10-16,organic,mobile,DE,starter,0.421,25-34
U003594,2025-10-30,paid_search,mobile,IN,starter,0.339,45-54
U003595,2025-12-06,referral,mobile,IN,enterprise,0.744,45-54
U003596,2025-12-24,paid_social,mobile,DE,free,0.194,18-24
U003597,2025-12-20,paid_search,mobile,JP,free,0.153,45-54
U003598,2025-10-11,email,mobile,US,free,0.154,35-44
U003599,2025-10-02,paid_social,desktop,UK,starter,0.234,35-44
U003600,2025-11-11,direct,desktop,IN,starter,0.487,55+
U003601,2025-11-16,email,desktop,US,starter,0.24,25-34
U003602,2025-10-03,paid_search,mobile,UK,starter,0.244,35-44
U003603,2025-10-13,referral,desktop,US,free,0.269,25-34
U003604,2025-11-17,referral,desktop,US,free,0.237,45-54
U003605,2025-10-13,email,desktop,US,pro,0.19,45-54
U003606,2025-10-23,email,desktop,US,starter,0.392,25-34
U003607,2025-10-16,direct,desktop,US,free,0.209,35-44
U003608,2025-10-12,organic,mobile,US,starter,0.131,35-44
U003609,2025-12-29,organic,desktop,US,free,0.094,35-44
U003610,2025-12-10,organic,desktop,US,pro,0.35,35-44
U003611,2025-12-29,organic,mobile,UK,starter,0.237,35-44
U003612,2025-11-02,email,mobile,US,free,0.126,35-44
U003613,2025-11-01,email,desktop,US,free,0.198,35-44
U003614,2025-10-12,direct,mobile,US,free,0.126,25-34
U003615,2025-11-11,referral,desktop,JP,free,0.186,25-34
U003616,2025-10-25,direct,desktop,US,starter,0.341,25-34
U003617,2025-11-03,direct,mobile,UK,free,0.285,18-24
U003618,2025-10-05,direct,mobile,US,starter,0.24,55+
U003619,2025-10-02,paid_social,mobile,IN,pro,0.575,25-34
U003620,2025-11-26,paid_search,mobile,UK,free,0.221,45-54
U003621,2025-10-02,organic,mobile,UK,pro,0.415,45-54
U003622,2025-11-04,paid_social,mobile,IN,starter,0.161,55+
U003623,2025-11-30,email,mobile,JP,pro,0.234,35-44
U003624,2025-10-09,paid_search,tablet,DE,free,0.101,35-44
U003625,2025-10-14,paid_social,mobile,JP,free,0.157,45-54
U003626,2025-10-11,referral,mobile,US,free,0.164,35-44
U003627,2025-10-03,email,mobile,FR,free,0.248,18-24
U003628,2025-12-29,paid_search,mobile,US,starter,0.028,18-24
U003629,2025-11-15,organic,desktop,BR,free,0.282,25-34
U003630,2025-10-01,paid_social,desktop,US,enterprise,0.58,45-54
U003631,2025-10-16,paid_search,mobile,US,starter,0.388,35-44
U003632,2025-10-17,email,desktop,AU,free,0.569,25-34
U003633,2025-12-29,paid_search,desktop,US,pro,0.646,45-54
U003634,2025-10-17,paid_social,mobile,FR,pro,0.579,18-24
U003635,2025-11-18,paid_social,mobile,JP,free,0.16,45-54
U003636,2025-11-25,organic,mobile,UK,starter,0.53,45-54
U003637,2025-12-21,paid_search,desktop,DE,starter,0.243,45-54
U003638,2025-11-08,paid_search,desktop,IN,free,0.154,55+
U003639,2025-10-29,email,tablet,US,pro,0.434,35-44
U003640,2025-10-04,paid_search,mobile,CA,free,0.404,35-44
U003641,2025-10-13,paid_social,desktop,US,free,0.495,55+
U003642,2025-12-21,organic,desktop,US,pro,0.473,35-44
U003643,2025-11-04,direct,mobile,US,free,0.482,25-34
U003644,2025-10-06,paid_search,desktop,US,free,0.094,18-24
U003645,2025-11-01,paid_search,mobile,US,free,0.3,25-34
U003646,2025-10-19,referral,mobile,US,free,0.164,25-34
U003647,2025-10-02,organic,mobile,US,free,0.163,35-44
U003648,2025-10-07,referral,tablet,US,free,0.568,25-34
U003649,2025-10-02,paid_social,desktop,BR,free,0.432,25-34
U003650,2025-10-12,organic,desktop,UK,pro,0.446,25-34
U003651,2025-11-23,referral,mobile,UK,free,0.336,35-44
U003652,2025-10-24,email,desktop,FR,pro,0.128,25-34
U003653,2025-12-29,referral,desktop,UK,starter,0.194,45-54
U003654,2025-10-18,organic,desktop,US,starter,0.352,35-44
U003655,2025-10-22,organic,mobile,AU,enterprise,0.309,35-44
U003656,2025-10-16,paid_social,mobile,US,starter,0.565,45-54
U003657,2025-10-05,organic,desktop,US,pro,0.549,25-34
U003658,2025-10-08,paid_social,mobile,CA,free,0.504,45-54
U003659,2025-10-16,paid_search,desktop,UK,free,0.149,18-24
U003660,2025-10-11,email,desktop,US,free,0.101,55+
U003661,2025-10-30,paid_search,desktop,US,free,0.503,18-24
U003662,2025-12-14,organic,mobile,CA,starter,0.01,25-34
U003663,2025-11-18,referral,desktop,DE,starter,0.654,25-34
U003664,2025-11-25,email,mobile,IN,starter,0.31,25-34
U003665,2025-10-12,paid_search,desktop,UK,free,0.009,35-44
U003666,2025-10-05,paid_search,desktop,MX,free,0.149,25-34
U003667,2025-11-13,email,mobile,AU,free,0.22,45-54
U003668,2025-10-28,paid_social,mobile,BR,starter,0.365,35-44
U003669,2025-10-09,direct,desktop,IN,pro,0.567,18-24
U003670,2025-10-28,email,mobile,DE,free,0.449,25-34
U003671,2025-10-30,referral,mobile,US,starter,0.565,25-34
U003672,2025-10-08,organic,mobile,US,free,0.09,45-54
U003673,2025-10-31,paid_social,desktop,US,starter,0.263,45-54
U003674,2025-12-29,organic,desktop,IN,free,0.201,18-24
U003675,2025-12-13,organic,mobile,JP,free,0.308,25-34
U003676,2025-10-15,email,mobile,US,free,0.127,25-34
U003677,2025-11-03,paid_social,desktop,IN,free,0.381,25-34
U003678,2025-11-05,paid_search,mobile,AU,free,0.023,25-34
U003679,2025-10-18,email,mobile,AU,starter,0.092,45-54
U003680,2025-10-03,paid_social,tablet,AU,starter,0.067,35-44
U003681,2025-10-04,direct,desktop,US,free,0.342,55+
U003682,2025-11-23,organic,desktop,FR,starter,0.43,35-44
U003683,2025-10-11,paid_search,desktop,JP,free,0.105,25-34
U003684,2025-11-18,direct,desktop,US,starter,0.545,45-54
U003685,2025-10-02,paid_search,mobile,MX,free,0.2,25-34
U003686,2025-12-28,organic,desktop,AU,pro,0.501,18-24
U003687,2025-10-01,paid_search,mobile,IN,free,0.196,25-34
U003688,2025-10-04,paid_search,desktop,JP,pro,0.306,55+
U003689,2025-10-02,email,desktop,US,starter,0.425,25-34
U003690,2025-10-30,organic,desktop,AU,pro,0.359,35-44
U003691,2025-10-17,organic,desktop,JP,free,0.041,45-54
U003692,2025-12-05,paid_social,mobile,DE,free,0.393,45-54
U003693,2025-11-18,direct,mobile,US,free,0.155,18-24
U003694,2025-10-18,paid_social,mobile,IN,starter,0.249,25-34
U003695,2025-11-08,paid_search,desktop,BR,pro,0.159,18-24
U003696,2025-11-13,organic,mobile,IN,free,0.154,25-34
U003697,2025-10-18,direct,desktop,FR,free,0.25,25-34
U003698,2025-11-15,organic,mobile,US,free,0.317,35-44
U003699,2025-10-28,email,mobile,IN,pro,0.653,25-34
U003700,2025-10-03,paid_social,mobile,DE,free,0.122,35-44
U003701,2025-10-10,direct,mobile,CA,free,0.685,25-34
U003702,2025-11-23,paid_search,mobile,UK,pro,0.361,25-34
U003703,2025-11-08,paid_social,desktop,MX,starter,0.677,55+
U003704,2025-10-18,organic,desktop,CA,pro,0.344,25-34
U003705,2025-11-01,paid_search,mobile,US,free,0.378,35-44
U003706,2025-10-03,referral,desktop,US,starter,0.077,25-34
U003707,2025-10-25,organic,mobile,US,free,0.168,35-44
U003708,2025-10-04,organic,mobile,AU,free,0.091,25-34
U003709,2025-11-04,email,mobile,DE,starter,0.517,25-34
U003710,2025-10-15,email,desktop,FR,free,0.418,18-24
U003711,2025-10-19,paid_search,tablet,IN,free,0.171,25-34
U003712,2025-10-06,organic,desktop,US,starter,0.304,25-34
U003713,2025-12-16,direct,mobile,US,starter,0.185,45-54
U003714,2025-11-01,paid_search,desktop,US,pro,0.321,25-34
U003715,2025-10-18,paid_social,mobile,AU,free,0.39,25-34
U003716,2025-10-13,paid_search,mobile,MX,free,0.434,25-34
U003717,2025-10-21,email,desktop,DE,free,0.202,35-44
U003718,2025-10-09,referral,desktop,DE,free,0.088,35-44
U003719,2025-11-13,paid_search,mobile,IN,pro,0.305,35-44
U003720,2025-10-20,referral,desktop,CA,free,0.065,55+
U003721,2025-10-13,paid_search,mobile,CA,free,0.271,25-34
U003722,2025-10-15,email,mobile,DE,free,0.113,55+
U003723,2025-11-23,paid_social,mobile,DE,free,0.123,55+
U003724,2025-10-30,paid_search,mobile,FR,free,0.238,55+
U003725,2025-10-20,organic,mobile,US,pro,0.664,25-34
U003726,2025-10-12,paid_social,mobile,US,starter,0.273,25-34
U003727,2025-10-21,organic,mobile,AU,free,0.229,18-24
U003728,2025-12-29,paid_social,desktop,DE,free,0.226,45-54
U003729,2025-11-30,organic,mobile,FR,free,0.545,25-34
U003730,2025-10-21,referral,mobile,US,pro,0.33,45-54
U003731,2025-10-01,referral,mobile,CA,free,0.751,18-24
U003732,2025-11-02,direct,desktop,UK,pro,0.47,25-34
U003733,2025-10-19,direct,desktop,US,free,0.457,35-44
U003734,2025-10-28,paid_social,mobile,IN,free,0.369,18-24
U003735,2025-11-02,paid_social,desktop,US,pro,0.424,35-44
U003736,2025-12-13,email,tablet,US,starter,0.215,35-44
U003737,2025-12-29,organic,mobile,US,free,0.558,18-24
U003738,2025-11-29,paid_search,mobile,UK,free,0.399,35-44
U003739,2025-12-29,paid_social,mobile,US,free,0.089,45-54
U003740,2025-10-15,paid_search,tablet,US,free,0.267,25-34
U003741,2025-10-21,direct,mobile,AU,enterprise,0.201,45-54
U003742,2025-10-23,email,desktop,IN,pro,0.16,35-44
U003743,2025-12-08,referral,desktop,BR,free,0.159,35-44
U003744,2025-10-17,direct,tablet,UK,starter,0.487,35-44
U003745,2025-10-09,referral,desktop,US,starter,0.078,25-34
U003746,2025-12-18,organic,mobile,US,free,0.304,35-44
U003747,2025-10-11,email,mobile,US,free,0.239,35-44
U003748,2025-10-28,paid_search,tablet,JP,free,0.152,25-34
U003749,2025-11-06,organic,tablet,US,free,0.334,55+
U003750,2025-12-29,organic,desktop,US,free,0.253,45-54
U003751,2025-10-13,direct,mobile,US,free,0.328,18-24
U003752,2025-10-22,paid_social,mobile,CA,free,0.302,18-24
U003753,2025-11-16,email,desktop,US,free,0.154,25-34
U003754,2025-12-29,paid_search,desktop,BR,starter,0.325,25-34
U003755,2025-10-06,paid_search,tablet,BR,pro,0.31,55+
U003756,2025-11-11,paid_social,mobile,US,free,0.092,25-34
U003757,2025-12-29,referral,mobile,IN,starter,0.454,35-44
U003758,2025-10-26,organic,mobile,IN,free,0.179,18-24
U003759,2025-10-20,referral,mobile,IN,free,0.206,18-24
U003760,2025-10-15,paid_social,mobile,US,free,0.093,25-34
U003761,2025-10-11,email,mobile,AU,free,0.227,18-24
U003762,2025-10-07,paid_search,mobile,CA,free,0.138,55+
U003763,2025-10-10,paid_search,mobile,UK,enterprise,0.422,35-44
U003764,2025-10-15,direct,desktop,BR,starter,0.058,25-34
U003765,2025-10-01,direct,mobile,IN,free,0.081,55+
U003766,2025-10-02,paid_search,desktop,UK,pro,0.445,25-34
U003767,2025-10-15,email,mobile,FR,pro,0.34,25-34
U003768,2025-10-16,referral,desktop,UK,free,0.451,45-54
U003769,2025-10-17,organic,mobile,US,pro,0.296,18-24
U003770,2025-11-02,direct,tablet,US,free,0.232,25-34
U003771,2025-10-04,organic,mobile,IN,free,0.104,35-44
U003772,2025-10-19,paid_search,tablet,MX,pro,0.404,35-44
U003773,2025-10-22,email,mobile,AU,free,0.124,45-54
U003774,2025-10-28,paid_search,desktop,DE,free,0.338,35-44
U003775,2025-10-09,paid_social,mobile,US,free,0.266,18-24
U003776,2025-12-06,direct,mobile,IN,pro,0.526,55+
U003777,2025-10-24,email,desktop,US,free,0.066,25-34
U003778,2025-11-11,organic,mobile,US,free,0.097,25-34
U003779,2025-10-19,direct,mobile,US,pro,0.451,55+
U003780,2025-10-02,paid_social,mobile,FR,pro,0.252,25-34
U003781,2025-10-25,paid_social,mobile,BR,free,0.263,25-34
